run_id
SRR1619064
SRR1619084
SRR1619077
SRR1619110
SRR1619092
SRR1619101
SRR1619058
SRR1619032
SRR1619089
SRR1619123
SRR1619055
SRR1619042
SRR1619029
SRR1619137
SRR1619057
SRR1619103
SRR1619052
SRR1619120
SRR1619072
SRR1619133
SRR1619065
SRR1619109
SRR1619121
SRR1619041
SRR1619114
SRR1619142
SRR1619045
SRR1619087
SRR1619038
SRR1619088
SRR1619105
SRR1619138
SRR1619056
SRR1619048
SRR1619069
SRR1619100
SRR1619135
SRR1619098
SRR1619035
SRR1619054
SRR1619112
SRR1619026
SRR1619141
SRR1619086
SRR1619093
SRR1619060
SRR1619108
SRR1619111
SRR1619124
SRR1619083
SRR1619028
SRR1619043
SRR1619053
SRR1619139
SRR1619118
SRR1619106
SRR1619127
SRR1619085
SRR1619037
SRR1619144
SRR1619036
SRR1619066
SRR1619095
SRR1619119
SRR1619039
SRR1619034
SRR1619090
SRR1619102
SRR1619081
SRR1619134
SRR1619046
SRR1619051
SRR1619132
SRR1619070
SRR1619044
SRR1619115
SRR1619129
SRR1619073
SRR1619030
SRR1619128
SRR1619068
SRR1619107
SRR1619040
SRR1619094
SRR1619082
SRR1619096
SRR1619113
SRR1619097
SRR1619143
SRR1619104
SRR1619031
SRR1619091
SRR1619122
SRR1619049
SRR1619130
SRR1619117
SRR1619140
SRR1619062
SRR1619125
SRR1619075
SRR1619047
SRR1619116
SRR1619079
SRR1619025
SRR1619080
SRR1619076
SRR1619067
SRR1619131
SRR1619099
SRR1619074
SRR1619126
SRR1619033
SRR1619071
SRR1619050
SRR1619061
SRR1619027
SRR1619059
SRR1619136
SRR1619063
SRR1619078
SRR1734942
SRR1734940
SRR1734840
SRR1734948
SRR1734847
SRR1734944
SRR1734848
SRR1734939
SRR1734845
SRR1734849
SRR1734943
SRR1734945
SRR1734947
SRR1734946
SRR1734941
SRR1734846
SRR5135661
SRR5135685
SRR5135684
SRR5135680
SRR5135665
SRR5135679
SRR5135697
SRR5135682
SRR5135676
SRR5135674
SRR5135686
SRR5135669
SRR5135671
SRR5135668
SRR5135664
SRR5135696
SRR5135681
SRR5135662
SRR5135695
SRR5135694
SRR5135672
SRR5135688
SRR5135673
SRR5135683
SRR5135698
SRR5135691
SRR5135667
SRR5135687
SRR5135678
SRR5135692
SRR5135689
SRR5135670
SRR5135663
SRR5135693
SRR5135677
SRR5135666
SRR6027569
SRR6027411
SRR6027502
SRR6027382
SRR6027367
SRR6027364
SRR6027412
SRR6027505
SRR6027535
SRR6027374
SRR6027534
SRR6027371
SRR6027378
SRR6027606
SRR6027407
SRR6027426
SRR6027610
SRR6027409
SRR6027565
SRR6027504
SRR6027607
SRR6027532
SRR6027368
SRR6027414
SRR6027470
SRR6027528
SRR6027594
SRR6027373
SRR6027406
SRR6027466
SRR6027503
SRR6027536
SRR6027484
SRR6027365
SRR6027372
SRR6027596
SRR6027571
SRR6027473
SRR6027415
SRR6027611
SRR6027550
SRR6027483
SRR6027363
SRR6027413
SRR6027527
SRR6027482
SRR6027460
SRR6027381
SRR6027595
SRR6027467
SRR6027593
SRR6027599
SRR6027471
SRR6027601
SRR6027408
SRR6027570
SRR6027377
SRR6027376
SRR6027458
SRR6027455
SRR6027604
SRR6027591
SRR6027472
SRR6027410
SRR6027566
SRR6027612
SRR6027369
SRR6027597
SRR6027506
SRR6027540
SRR6027366
SRR6027380
SRR6027541
SRR6027598
SRR6027608
SRR6027459
SRR6027572
SRR6027605
SRR6027556
SRR6027602
SRR6027537
SRR6027394
SRR6027405
SRR6027603
SRR6027600
SRR6027370
SRR6027609
SRR6027375
SRR6027507
SRR6027379
SRR7217266
SRR7217290
SRR7217143
SRR7217075
SRR7217251
SRR7217308
SRR7217161
SRR7217309
SRR7217061
SRR7217151
SRR7217291
SRR7217233
SRR7217279
SRR7217253
SRR7217232
SRR7217106
SRR7217062
SRR7217099
SRR7217207
SRR7217078
SRR7217303
SRR7217077
SRR7217074
SRR7217305
SRR7217205
SRR7217069
SRR7217249
SRR7217064
SRR7217098
SRR7217299
SRR7217196
SRR7217248
SRR7217231
SRR7217255
SRR7217298
SRR7217295
SRR7217254
SRR7217234
SRR7217225
SRR7217120
SRR7217105
SRR7217300
SRR7217297
SRR7217121
SRR7217306
SRR7217076
SRR7217256
SRR7217200
SRR7217197
SRR7217293
SRR7217147
SRR7217252
SRR7217181
SRR7217226
SRR7217067
SRR7217230
SRR7217204
SRR7217122
SRR7217229
SRR7217304
SRR7217123
SRR7217301
SRR7217160
SRR7217150
SRR7217068
SRR7217104
SRR7217296
SRR7217101
SRR7217070
SRR7217102
SRR6701384
SRR6701381
SRR6701398
SRR6701382
SRR6701402
SRR6701397
SRR6701405
SRR6701396
SRR6701370
SRR6701380
SRR6701403
SRR6701399
SRR6701404
SRR6701385
SRR6701383
SRR6701371
SRR6701401
SRR6701400
