run_id
SRR2019943
SRR2020004
SRR2020025
SRR2019963
SRR2019944
SRR2019998
SRR2020000
SRR2019947
SRR2019960
SRR2019987
SRR2019949
SRR2020002
SRR2019954
SRR2020019
SRR2019966
SRR2019952
SRR2019996
SRR2019984
SRR2019993
SRR2019973
SRR2020024
SRR2020003
SRR2019971
SRR2020028
SRR2019959
SRR2019945
SRR2019989
SRR2019957
SRR2019980
SRR2019975
SRR2019988
SRR2019940
SRR2020005
SRR2019992
SRR2020017
SRR2020014
SRR2019981
SRR2019994
SRR2019953
SRR2019950
SRR2019967
SRR2020020
SRR2019968
SRR2020029
SRR2019977
SRR2020015
SRR2020008
SRR2020026
SRR2019972
SRR2019982
SRR2019969
SRR2019956
SRR2020013
SRR2019999
SRR2019991
SRR2019942
SRR2019946
SRR2020010
SRR2019978
SRR2020009
SRR2019974
SRR2019951
SRR2019979
SRR2019939
SRR2019961
SRR2019955
SRR2019976
SRR2020022
SRR2020021
SRR2020001
SRR2019983
SRR2019990
SRR2019970
SRR2020012
SRR2019962
SRR2020023
SRR2019964
SRR2019986
SRR2019997
SRR2020006
SRR2019995
SRR2020018
SRR2019941
SRR2020011
SRR2020007
SRR2019948
SRR2019965
SRR2019985
SRR2020027
SRR2019958
SRR2020016
SRR3624385
SRR3624481
SRR3624393
SRR3624322
SRR3624395
SRR3624471
SRR3624328
SRR3624365
SRR3624388
SRR3624583
SRR3624451
SRR3624387
SRR3624356
SRR3624392
SRR3624447
SRR3624419
SRR3624319
SRR3624575
SRR3624295
SRR3624574
SRR3624542
SRR3624474
SRR3624477
SRR3624413
SRR3624547
SRR3624310
SRR3624313
SRR3624466
SRR3624373
SRR3624301
SRR3624555
SRR3624364
SRR3624441
SRR3624455
SRR3624305
SRR3624476
SRR3624429
SRR3624568
SRR3624546
SRR3624399
SRR3624366
SRR3624434
SRR3624340
SRR3624384
SRR3624358
SRR3624376
SRR3624341
SRR3624585
SRR3624424
SRR3624381
SRR3624407
SRR3624423
SRR3624374
SRR3624321
SRR3624353
SRR3624442
SRR3624436
SRR3624357
SRR3624298
SRR3624553
SRR3624390
SRR3624415
SRR3624396
SRR3624444
SRR3624306
SRR3624430
SRR3624318
SRR3624414
SRR3624435
SRR3624335
SRR3624554
SRR3624541
SRR3624580
SRR3624408
SRR3624411
SRR3624420
SRR3624446
SRR3624432
SRR3624548
SRR3624579
SRR3624468
SRR3624386
SRR3624572
SRR3624604
SRR3624339
SRR3624360
SRR3624406
SRR3624475
SRR3624308
SRR3624631
SRR3624549
SRR3624307
SRR3624563
SRR3624299
SRR3624297
SRR3624428
SRR3624570
SRR3624433
SRR3624445
SRR3624337
SRR3624551
SRR3624370
SRR3624582
SRR3624552
SRR3624443
SRR3624349
SRR3624472
SRR3624566
SRR3624452
SRR3624569
SRR3624330
SRR3624315
SRR3624539
SRR3624614
SRR3624558
SRR3624367
SRR3624332
SRR3624571
SRR3624300
SRR3624559
SRR3624333
SRR3624454
SRR3624534
SRR3624369
SRR3624557
SRR3624345
SRR3624320
SRR3624561
SRR3624375
SRR3624562
SRR3624403
SRR3624378
SRR3624573
SRR3624290
SRR3624426
SRR3624560
SRR3624331
SRR3624581
SRR3624398
SRR3624448
SRR3624311
SRR3624316
SRR3624431
SRR3624296
SRR3624355
SRR3624469
SRR3624334
SRR3624599
SRR3624368
SRR3624377
SRR3624362
SRR3624410
SRR3624351
SRR3624550
SRR3624564
SRR3624422
SRR3624312
SRR3624304
SRR3624288
SRR3624380
SRR3624309
SRR3624289
SRR3624544
SRR3624480
SRR3624418
SRR3624577
SRR3624348
SRR3624540
SRR3624449
SRR3624397
SRR3624409
SRR3624379
SRR3624317
SRR3624371
SRR3624391
SRR3624382
SRR3624437
SRR3624400
SRR3624326
SRR3624543
SRR3624412
SRR3624465
SRR3624438
SRR3624479
SRR3624259
SRR3624402
SRR3624623
SRR3624293
SRR3624352
SRR3624404
SRR3624347
SRR3624457
SRR3624565
SRR3624576
SRR3624323
SRR3624338
SRR3624359
SRR3624470
SRR3624440
SRR3624473
SRR3624421
SRR3624425
SRR3624363
SRR3624329
SRR3624584
SRR3624324
SRR3624453
SRR3624464
SRR3624632
SRR3624354
SRR3624327
SRR3624294
SRR3624292
SRR3624389
SRR3624401
SRR3624427
SRR3624346
SRR6308033
SRR6308094
SRR6308121
SRR6308160
SRR6308035
SRR6308165
SRR6308053
SRR6308118
SRR6308161
SRR6308054
SRR6308143
SRR6308141
SRR6308122
SRR6308124
SRR6308127
SRR6308040
SRR6308159
SRR6308163
SRR6308140
SRR6308139
SRR6308052
SRR6308037
SRR6308162
SRR6308144
SRR6308032
SRR6308034
SRR6308126
SRR6308038
SRR6308120
SRR6308119
SRR6308146
SRR6308123
SRR6308036
SRR6308051
SRR6308147
SRR6308031
SRR6308164
SRR6308125
SRR6308158
SRR6308138
SRR6308093
SRR6308142
SRR6308167
SRR6308145
SRR6308039
SRR6308091
SRR6308092
SRR8114826
SRR8114797
SRR8114831
SRR8114827
SRR8114794
SRR8114813
SRR8114828
SRR8114822
SRR8114795
SRR8114802
SRR8114792
SRR8114798
SRR8114801
SRR8114829
SRR8114807
SRR8114796
SRR8114833
SRR8114843
SRR8114830
SRR8114800
SRR8114799
SRR8114841
SRR8114793
SRR8114823
SRR8114840
SRR8114842
